Order_ID,Date,Customer_ID,Gender,Age,City,Region,Store,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Customer_Rating,Delivery_Days
ORD101445,2025-06-11,CUST1061,Male,39,Pune,West,Store A,Clothing,T-Shirt,7,1531.32,0.153,9079.2,5798.52,3280.68,Net Banking,4.0,3.0
ORD101446,2025-06-11,CUST1536,Male,49,Bengaluru,South,Online,Home & Kitchen,Lamp,4,3968.52,0.03,15397.86,10564.25,4833.6,Credit Card,4.1,5.0
ORD101447,2025-06-12,CUST1535,Male,26,Visakhapatnam,South,Store C,Beauty,Perfume,1,1625.6,0.231,1250.09,773.56,476.52,Net Banking,4.1,5.0
ORD101448,2025-06-12,CUST1343,Male,28,Mumbai,West,Store C,Beauty,Moisturizer,5,948.24,0.019,4651.12,2908.94,1742.18,UPI,3.7,2.0
ORD101449,2025-06-12,CUST1395,Male,32,Guntur,South,Store B,Electronics,Headphones,1,24085.97,0.233,18473.94,14054.15,4419.79,Cash,4.0,1.0
ORD101450,2025-06-13,CUST1258,Female,18,Mumbai,West,Store D,Home & Kitchen,Lamp,6,3961.33,0.177,19561.05,13078.88,6482.17,Credit Card,4.2,4.0
ORD101451,2025-06-13,CUST1198,Female,37,Visakhapatnam,South,Store D,Grocery,Rice,7,434.62,0.082,2792.87,2273.53,519.33,Debit Card,4.1,3.0
ORD101452,2025-06-13,CUST1053,Female,18,Mumbai,West,Store D,Electronics,Tablet,5,28250.24,0.098,127408.58,99182.71,28225.87,Net Banking,3.2,7.0
ORD101453,2025-06-14,CUST1271,Female,36,Bengaluru,South,Store B,Home & Kitchen,Cookware Set,7,4055.4,0.185,23136.06,15936.48,7199.58,Net Banking,3.3,1.0
ORD101454,2025-06-14,CUST1201,Male,45,Visakhapatnam,South,Store B,Home & Kitchen,Cookware Set,7,4583.26,0.15,27270.4,18717.77,8552.63,Credit Card,4.6,6.0
ORD101455,2025-06-14,CUST1396,Male,30,Chennai,South,Store A,Electronics,Smartwatch,7,20758.07,0.168,120895.0,90875.78,30019.22,Net Banking,3.8,7.0
ORD101456,2025-06-15,CUST1378,Female,53,Vijayawada,South,Store D,Beauty,Lip Balm,1,870.03,0.097,785.64,506.68,278.96,Net Banking,4.3,3.0
ORD101457,2025-06-15,CUST1535,Female,19,Visakhapatnam,South,Store A,Home & Kitchen,Chair,2,3192.42,0.122,5605.89,3763.67,1842.22,Debit Card,3.4,1.0
ORD101458,2025-06-16,CUST1088,Female,48,Mumbai,West,Store D,Beauty,Moisturizer,1,861.29,0.247,648.55,416.6,231.95,UPI,3.2,5.0
ORD101459,2025-06-16,CUST1398,Female,42,Chennai,South,Online,Electronics,Smartphone,7,28951.49,0.053,191919.43,143441.81,48477.61,Credit Card,3.5,3.0
ORD101460,2025-06-16,CUST1182,Female,18,Vijayawada,South,Online,Beauty,Moisturizer,5,793.39,0.104,3554.39,2336.89,1217.49,Credit Card,3.9,1.0
ORD101461,2025-06-17,CUST1283,Female,65,Pune,West,Store C,Clothing,Jeans,1,2966.51,0.073,2749.95,1656.78,1093.17,Debit Card,3.6,4.0
ORD101462,2025-06-17,CUST1533,Female,34,Guntur,South,Store C,Grocery,Rice,7,694.39,0.191,3932.33,3456.82,475.51,Debit Card,4.7,5.0
ORD101463,2025-06-17,CUST1561,Female,25,Bengaluru,South,Store A,Home & Kitchen,Lamp,7,3512.58,0.191,19891.74,13535.86,6355.88,UPI,4.1,3.0
ORD101464,2025-06-18,CUST1190,Male,20,Mumbai,West,Store D,Grocery,Coffee,1,630.11,0.073,584.11,497.91,86.2,Cash,5.0,6.0
ORD101465,2025-06-18,CUST1205,Male,33,Mumbai,West,Online,Beauty,Shampoo,1,627.12,0.02,614.58,394.51,220.07,Credit Card,4.2,6.0
ORD101466,2025-06-18,CUST1044,Male,34,Pune,West,Store B,Home & Kitchen,Bedsheet,5,6023.37,0.003,30026.5,20687.54,9338.96,Net Banking,2.7,3.0
ORD101467,2025-06-19,CUST1300,Male,36,Guntur,South,Store C,Beauty,Moisturizer,1,993.42,0.107,887.12,581.73,305.4,UPI,4.6,1.0
ORD101468,2025-06-19,CUST1279,Female,32,Pune,West,Online,Clothing,T-Shirt,4,1739.75,0.103,6242.22,3891.99,2350.23,Credit Card,3.2,3.0
ORD101469,2025-06-20,CUST1385,Male,42,Hyderabad,South,Online,Electronics,Laptop,6,12008.47,0.247,54254.27,40572.17,13682.1,UPI,4.1,7.0
ORD101470,2025-06-20,CUST1311,Female,31,Pune,West,Store B,Home & Kitchen,Bedsheet,4,3986.29,0.117,14079.58,9583.7,4495.88,Cash,3.6,5.0
ORD101471,2025-06-20,CUST1528,Male,18,Chennai,South,Store D,Clothing,Jeans,5,1246.83,0.064,5835.16,3736.11,2099.05,Credit Card,5.0,2.0
ORD101472,2025-06-21,CUST1274,Female,33,Vijayawada,South,Store B,Clothing,Dress,2,1850.83,0.223,2876.19,1826.5,1049.69,Net Banking,4.8,6.0
ORD101473,2025-06-21,CUST1482,Female,18,Mumbai,West,Store A,Home & Kitchen,Cookware Set,4,2955.73,0.123,10368.7,7166.05,3202.65,Credit Card,3.6,1.0
ORD101474,2025-06-21,CUST1451,Male,39,Pune,West,Online,Beauty,Face Wash,7,822.79,0.15,4895.6,3178.06,1717.54,UPI,3.9,4.0
ORD101475,2025-06-22,CUST1532,Male,24,Mumbai,West,Online,Clothing,Jeans,6,1397.82,0.024,8185.63,5138.99,3046.64,Cash,4.1,3.0
ORD101476,2025-06-22,CUST1531,Female,37,Visakhapatnam,South,Online,Grocery,Rice,3,533.87,0.096,1447.86,1271.13,176.73,UPI,4.5,5.0
ORD101477,2025-06-23,CUST1525,Female,49,Guntur,South,Store A,Clothing,Jeans,6,1159.25,0.236,5314.0,3267.6,2046.4,UPI,4.0,3.0
ORD101478,2025-06-23,CUST1017,Female,25,Pune,West,Online,Beauty,Perfume,4,937.92,0.147,3200.18,1998.16,1202.02,Debit Card,3.4,4.0
ORD101479,2025-06-23,CUST1030,Male,47,Vijayawada,South,Store C,Beauty,Lip Balm,3,1432.15,0.086,3926.96,2516.37,1410.58,UPI,3.6,5.0
ORD101480,2025-06-24,CUST1470,Male,30,Chennai,South,Store B,Grocery,Snacks,5,890.37,0.156,3757.36,3183.78,573.58,Cash,4.0,4.0
ORD101481,2025-06-24,CUST1304,Female,54,Hyderabad,South,Store D,Clothing,Jacket,6,2038.79,0.228,9443.68,5743.89,3699.79,Net Banking,4.7,5.0
ORD101482,2025-06-24,CUST1555,Male,31,Mumbai,West,Store A,Beauty,Lip Balm,2,878.96,0.068,1638.38,1034.97,603.41,Debit Card,4.2,2.0
ORD101483,2025-06-25,CUST1093,Female,26,Guntur,South,Online,Home & Kitchen,Lamp,3,3132.89,0.126,8214.44,5835.7,2378.73,UPI,3.6,6.0
ORD101484,2025-06-25,CUST1578,Male,43,Bengaluru,South,Store D,Electronics,Smartwatch,3,25221.12,0.24,57504.15,43810.24,13693.91,Credit Card,4.4,5.0
ORD101485,2025-06-25,CUST1584,Male,30,Vijayawada,South,Store B,Electronics,Smartwatch,6,22554.03,0.043,129505.24,99065.15,30440.09,Debit Card,3.8,4.0
ORD101486,2025-06-26,CUST1162,Male,26,Bengaluru,South,Store B,Electronics,Headphones,4,31321.41,0.18,102734.22,76360.1,26374.13,Cash,4.5,1.0
ORD101487,2025-06-26,CUST1328,Male,30,Vijayawada,South,Store B,Clothing,Jacket,3,1908.74,0.154,4844.38,2903.84,1940.54,Credit Card,5.0,6.0
ORD101488,2025-06-27,CUST1254,Male,35,Vijayawada,South,Store A,Grocery,Rice,5,636.18,0.17,2640.15,2237.05,403.09,Cash,3.8,7.0
ORD101489,2025-06-27,CUST1440,Female,50,Chennai,South,Store D,Beauty,Face Wash,6,1089.94,0.088,5964.15,3915.87,2048.28,Credit Card,4.4,2.0
ORD101490,2025-06-27,CUST1571,Female,18,Chennai,South,Online,Home & Kitchen,Chair,5,4825.5,0.078,22245.56,15218.0,7027.56,Net Banking,3.6,3.0
ORD101491,2025-06-28,CUST1544,Male,35,Chennai,South,Store A,Home & Kitchen,Chair,6,3333.51,0.171,16580.88,11396.48,5184.4,Cash,3.9,2.0
ORD101492,2025-06-28,CUST1120,Female,42,Pune,West,Store A,Clothing,T-Shirt,5,1314.41,0.054,6217.16,3905.88,2311.28,Credit Card,4.0,2.0
ORD101493,2025-06-28,CUST1514,Female,37,Visakhapatnam,South,Store D,Electronics,Laptop,4,40241.24,0.105,144063.64,108322.94,35740.7,Cash,3.9,3.0
ORD101494,2025-06-29,CUST1549,Male,49,Vijayawada,South,Online,Clothing,Jeans,6,887.51,0.047,5074.78,3224.97,1849.81,Debit Card,5.0,5.0
ORD101495,2025-06-29,CUST1097,Female,34,Guntur,South,Store B,Grocery,Cooking Oil,7,389.19,0.002,2718.88,2311.6,407.28,Cash,3.8,2.0
ORD101496,2025-06-29,CUST1370,Male,33,Bengaluru,South,Store B,Grocery,Rice,2,405.95,0.243,614.61,541.94,72.67,Cash,4.3,6.0
ORD101497,2025-06-30,CUST1417,Female,42,Chennai,South,Store D,Beauty,Shampoo,4,2077.91,0.108,7413.98,4782.73,2631.26,Credit Card,2.9,2.0
ORD101498,2025-06-30,CUST1257,Female,36,Pune,West,Store B,Beauty,Lip Balm,5,1832.4,0.242,6944.8,4301.54,2643.26,Cash,4.2,1.0
ORD101499,2025-07-01,CUST1128,Female,31,Chennai,South,Store A,Grocery,Coffee,6,724.09,0.035,4192.48,3556.99,635.49,Net Banking,4.6,6.0
ORD101500,2025-07-01,CUST1359,Female,41,Bengaluru,South,Online,Grocery,Coffee,4,450.4,0.147,1536.76,1279.16,257.61,UPI,3.7,1.0
ORD101501,2025-07-01,CUST1156,Female,28,Bengaluru,South,Store D,Grocery,Rice,5,863.93,0.05,4103.67,3603.05,500.62,Debit Card,2.6,6.0
ORD101502,2025-07-02,CUST1057,Female,28,Mumbai,West,Store D,Clothing,Jacket,1,1984.18,0.198,1591.31,986.17,605.14,Credit Card,4.0,4.0
ORD101503,2025-07-02,CUST1582,Female,29,Vijayawada,South,Online,Grocery,Rice,1,646.59,0.196,519.86,429.15,90.71,Cash,4.0,3.0
ORD101504,2025-07-02,CUST1556,Male,50,Chennai,South,Store D,Home & Kitchen,Cookware Set,3,3679.7,0.028,10730.01,7345.75,3384.25,Cash,4.4,6.0
ORD101505,2025-07-03,CUST1076,Male,18,Bengaluru,South,Store B,Electronics,Headphones,2,24653.73,0.228,38065.36,28649.95,9415.41,Cash,5.0,6.0
ORD101506,2025-07-03,CUST1158,Male,39,Visakhapatnam,South,Store B,Grocery,Cooking Oil,1,462.23,0.049,439.58,367.94,71.64,Debit Card,3.8,5.0
ORD101507,2025-07-03,CUST1085,Male,35,Visakhapatnam,South,Store A,Electronics,Tablet,7,23532.52,0.153,139524.31,109241.2,30283.11,UPI,3.5,5.0
ORD101508,2025-07-04,CUST1322,Female,18,Chennai,South,Store A,Clothing,Jeans,5,2104.25,0.246,7933.02,4927.97,3005.05,Net Banking,3.4,4.0
ORD101509,2025-07-04,CUST1309,Female,38,Pune,West,Store D,Electronics,Tablet,4,27570.4,0.221,85909.37,64946.27,20963.1,Net Banking,4.1,5.0
ORD101510,2025-07-05,CUST1530,Female,40,Bengaluru,South,Online,Clothing,Shoes,6,1784.26,0.239,8146.93,5014.78,3132.15,Credit Card,4.3,7.0
ORD101511,2025-07-05,CUST1284,Male,41,Mumbai,West,Online,Home & Kitchen,Cookware Set,4,5009.52,0.086,18314.81,12114.83,6199.97,UPI,3.7,7.0
ORD101512,2025-07-05,CUST1042,Male,18,Vijayawada,South,Store D,Clothing,Jeans,3,316.62,0.026,925.16,560.13,365.03,UPI,4.4,5.0
ORD101513,2025-07-06,CUST1134,Male,50,Vijayawada,South,Store B,Clothing,Shoes,4,2054.94,0.047,7833.43,4969.06,2864.38,Debit Card,4.3,7.0
ORD101514,2025-07-06,CUST1404,Female,27,Pune,West,Store A,Beauty,Perfume,1,1451.21,0.125,1269.81,805.75,464.06,Cash,4.0,1.0
ORD101515,2025-07-06,CUST1493,Male,43,Mumbai,West,Online,Grocery,Juice,4,672.04,0.198,2155.9,1854.81,301.09,UPI,3.5,7.0
ORD101516,2025-07-07,CUST1222,Female,43,Vijayawada,South,Store D,Grocery,Coffee,1,490.27,0.038,471.64,390.68,80.96,Cash,3.7,5.0
ORD101517,2025-07-07,CUST1229,Male,25,Mumbai,West,Store D,Home & Kitchen,Lamp,1,3707.92,0.165,3096.11,2055.41,1040.71,Debit Card,2.7,5.0
ORD101518,2025-07-07,CUST1452,Female,42,Hyderabad,South,Online,Home & Kitchen,Bedsheet,2,4485.95,0.081,8245.18,5668.26,2576.91,Credit Card,4.1,7.0
ORD101519,2025-07-08,CUST1306,Male,31,Chennai,South,Store D,Grocery,Coffee,3,723.67,0.085,1986.47,1719.98,266.49,Credit Card,4.0,4.0
ORD101520,2025-07-08,CUST1119,Female,18,Vijayawada,South,Online,Beauty,Face Wash,7,1094.81,0.165,6399.16,4224.72,2174.44,Cash,4.1,4.0
ORD101521,2025-07-09,CUST1324,Male,48,Visakhapatnam,South,Store A,Grocery,Rice,7,540.05,0.117,3338.05,2940.12,397.93,Cash,4.3,2.0
ORD101522,2025-07-09,CUST1159,Male,26,Bengaluru,South,Online,Beauty,Perfume,5,1787.5,0.203,7123.19,4539.91,2583.28,UPI,4.2,5.0
ORD101523,2025-07-09,CUST1239,Female,26,Mumbai,West,Online,Home & Kitchen,Lamp,7,1375.97,0.039,9256.15,6347.77,2908.38,Debit Card,3.9,5.0
ORD101524,2025-07-10,CUST1396,Female,31,Mumbai,West,Store B,Electronics,Smartphone,1,20169.91,0.197,16196.44,12239.14,3957.29,Credit Card,4.0,6.0
ORD101525,2025-07-10,CUST1320,Male,38,Guntur,South,Store D,Home & Kitchen,Bedsheet,6,4965.84,0.016,29318.32,20673.84,8644.48,UPI,3.2,5.0
ORD101526,2025-07-10,CUST1189,Female,34,Pune,West,Store B,Home & Kitchen,Chair,3,4592.54,0.049,13102.52,9093.98,4008.53,Net Banking,3.7,1.0
ORD101527,2025-07-11,CUST1309,Male,41,Guntur,South,Online,Clothing,Dress,5,2061.22,0.164,8615.9,5358.17,3257.73,UPI,4.0,7.0
ORD101528,2025-07-11,CUST1249,Female,20,Vijayawada,South,Store A,Clothing,T-Shirt,7,1575.7,0.214,8669.5,5394.48,3275.02,Cash,3.6,6.0
ORD101529,2025-07-11,CUST1538,Male,27,Guntur,South,Store D,Clothing,Dress,7,1359.09,0.063,8914.27,5670.59,3243.68,Net Banking,4.5,5.0
ORD101530,2025-07-12,CUST1506,Female,34,Guntur,South,Store A,Clothing,Jacket,6,1504.39,0.082,8286.18,5191.03,3095.15,UPI,3.6,1.0
ORD101531,2025-07-12,CUST1394,Male,56,Hyderabad,South,Store D,Beauty,Moisturizer,4,1741.8,0.134,6033.6,3969.84,2063.76,Debit Card,4.1,2.0
ORD101532,2025-07-13,CUST1406,Male,34,Mumbai,West,Store A,Grocery,Snacks,3,405.73,0.053,1152.68,952.16,200.52,Credit Card,4.1,6.0
ORD101533,2025-07-13,CUST1181,Male,47,Visakhapatnam,South,Store B,Electronics,Smartphone,6,25709.96,0.203,122945.03,94213.96,28731.07,Net Banking,4.4,7.0
ORD101534,2025-07-13,CUST1021,Female,35,Pune,West,Store C,Home & Kitchen,Mixer,7,2746.29,0.193,15513.79,10451.5,5062.29,Debit Card,4.5,7.0
ORD101535,2025-07-14,CUST1583,Male,30,Visakhapatnam,South,Online,Beauty,Moisturizer,3,1494.97,0.036,4323.45,2854.49,1468.96,UPI,4.4,3.0
ORD101536,2025-07-14,CUST1594,Female,32,Hyderabad,South,Store B,Electronics,Headphones,3,21228.92,0.116,56299.1,43978.31,12320.79,Cash,2.8,5.0
ORD101537,2025-07-14,CUST1155,Female,33,Hyderabad,South,Store A,Beauty,Lip Balm,7,1165.84,0.194,6577.67,4212.2,2365.47,Cash,4.7,6.0
ORD101538,2025-07-15,CUST1559,Female,42,Guntur,South,Online,Beauty,Face Wash,4,610.82,0.084,2238.04,1471.94,766.1,Debit Card,4.8,7.0
ORD101539,2025-07-15,CUST1194,Male,50,Chennai,South,Store C,Home & Kitchen,Cookware Set,4,1886.63,0.158,6354.17,4459.52,1894.65,Cash,3.7,4.0
ORD101540,2025-07-16,CUST1224,Female,39,Mumbai,West,Online,Grocery,Snacks,7,501.15,0.013,3462.45,2981.69,480.75,Credit Card,4.1,6.0
ORD101541,2025-07-16,CUST1399,Female,48,Bengaluru,South,Store A,Clothing,Jeans,3,1137.42,0.152,2893.6,1873.85,1019.74,Debit Card,3.5,4.0
ORD101542,2025-07-16,CUST1280,Female,24,Mumbai,West,Store D,Grocery,Cooking Oil,6,815.76,0.038,4708.57,4047.08,661.48,Debit Card,2.9,5.0
ORD101543,2025-07-17,CUST1010,Male,30,Bengaluru,South,Store B,Home & Kitchen,Chair,2,1438.48,0.208,2278.55,1543.43,735.12,Cash,3.6,1.0
ORD101544,2025-07-17,CUST1376,Female,27,Guntur,South,Store A,Home & Kitchen,Chair,1,2699.82,0.089,2459.54,1698.55,760.98,Debit Card,3.7,4.0
ORD101545,2025-07-17,CUST1472,Female,38,Bengaluru,South,Store D,Home & Kitchen,Bedsheet,4,3516.7,0.07,13082.12,8839.19,4242.93,UPI,3.8,6.0
ORD101546,2025-07-18,CUST1152,Female,31,Hyderabad,South,Store D,Electronics,Tablet,7,22444.07,0.21,124115.71,94472.84,29642.87,Net Banking,3.5,6.0
ORD101547,2025-07-18,CUST1124,Female,43,Visakhapatnam,South,Online,Grocery,Snacks,2,334.38,0.013,660.07,582.06,78.01,Net Banking,3.6,7.0
ORD101548,2025-07-18,CUST1553,Male,25,Bengaluru,South,Store B,Grocery,Juice,4,356.31,0.099,1284.14,1104.74,179.4,Cash,4.0,4.0
ORD101549,2025-07-19,CUST1424,Male,35,Mumbai,West,Store C,Beauty,Shampoo,3,853.27,0.093,2321.75,1440.58,881.17,Credit Card,3.6,2.0
ORD101550,2025-07-19,CUST1523,Female,43,Pune,West,Store C,Beauty,Face Wash,7,1099.65,0.071,7151.02,4606.92,2544.11,Credit Card,4.3,7.0
ORD101551,2025-07-20,CUST1513,Female,18,Guntur,South,Online,Beauty,Perfume,2,1883.18,0.228,2907.63,1837.56,1070.07,Cash,4.4,2.0
ORD101552,2025-07-20,CUST1171,Female,58,Chennai,South,Store B,Home & Kitchen,Bedsheet,7,3577.94,0.188,20337.01,14044.56,6292.46,Cash,5.0,2.0
ORD101553,2025-07-20,CUST1565,Female,32,Guntur,South,Store B,Grocery,Juice,6,677.44,0.016,3999.61,3482.76,516.84,Debit Card,4.6,4.0
ORD101554,2025-07-21,CUST1125,Male,18,Vijayawada,South,Store B,Home & Kitchen,Cookware Set,6,4006.98,0.179,19738.38,13777.59,5960.8,Credit Card,4.1,4.0
ORD101555,2025-07-21,CUST1175,Male,37,Guntur,South,Store D,Electronics,Smartphone,5,32797.04,0.132,142339.15,109944.9,32394.25,Net Banking,3.7,6.0
ORD101556,2025-07-21,CUST1504,Male,35,Hyderabad,South,Store B,Beauty,Lip Balm,1,220.01,0.225,170.51,111.27,59.24,Cash,4.2,5.0
ORD101557,2025-07-22,CUST1385,Male,34,Visakhapatnam,South,Online,Home & Kitchen,Cookware Set,1,3195.54,0.078,2946.29,1979.35,966.94,Net Banking,4.2,5.0
ORD101558,2025-07-22,CUST1571,Female,46,Visakhapatnam,South,Store B,Home & Kitchen,Chair,4,4807.14,0.144,16459.65,11354.54,5105.11,Net Banking,3.7,1.0
ORD101559,2025-07-22,CUST1106,Female,43,Pune,West,Online,Electronics,Laptop,1,20997.85,0.125,18373.12,14458.33,3914.79,Credit Card,4.4,4.0
ORD101560,2025-07-23,CUST1528,Male,38,Bengaluru,South,Store A,Clothing,Jacket,7,2681.24,0.122,16478.9,10090.27,6388.63,Net Banking,3.2,7.0
ORD101561,2025-07-23,CUST1038,Male,40,Hyderabad,South,Store D,Grocery,Rice,7,722.58,0.114,4481.44,3978.89,502.55,Debit Card,3.9,7.0
ORD101562,2025-07-24,CUST1395,Female,34,Vijayawada,South,Online,Clothing,Jacket,5,1565.43,0.051,7427.97,4559.8,2868.17,Debit Card,4.3,5.0
ORD101563,2025-07-24,CUST1477,Female,55,Hyderabad,South,Store A,Beauty,Moisturizer,6,1023.89,0.189,4982.25,3139.74,1842.51,Credit Card,3.8,5.0
ORD101564,2025-07-24,CUST1467,Female,19,Guntur,South,Online,Home & Kitchen,Cookware Set,2,2486.39,0.113,4410.86,3015.37,1395.48,Debit Card,3.9,2.0
ORD101565,2025-07-25,CUST1505,Female,37,Hyderabad,South,Store C,Electronics,Tablet,2,20592.84,0.24,31301.12,24095.4,7205.72,Cash,3.9,2.0
ORD101566,2025-07-25,CUST1315,Female,36,Hyderabad,South,Online,Electronics,Smartwatch,6,16371.88,0.065,91846.25,70948.72,20897.52,Credit Card,3.5,7.0
ORD101567,2025-07-25,CUST1285,Male,44,Pune,West,Store D,Grocery,Rice,3,564.32,0.171,1403.46,1186.08,217.38,Net Banking,4.6,7.0
ORD101568,2025-07-26,CUST1464,Male,26,Vijayawada,South,Store B,Clothing,Shoes,6,1071.98,0.235,4920.39,3074.5,1845.89,Cash,3.4,2.0
ORD101569,2025-07-26,CUST1264,Female,18,Guntur,South,Store B,Grocery,Cooking Oil,2,590.56,0.166,985.05,836.69,148.36,Credit Card,4.2,3.0
ORD101570,2025-07-26,CUST1429,Female,37,Chennai,South,Store B,Home & Kitchen,Chair,4,4128.08,0.218,12912.63,8545.27,4367.37,Net Banking,4.2,5.0
ORD101571,2025-07-27,CUST1365,Male,38,Pune,West,Store A,Grocery,Juice,5,250.82,0.207,994.5,840.97,153.53,Net Banking,3.5,2.0
ORD101572,2025-07-27,CUST1181,Female,51,Chennai,South,Store A,Electronics,Smartwatch,6,35848.73,0.09,195734.07,146747.25,48986.82,Net Banking,4.0,2.0
ORD101573,2025-07-28,CUST1244,Male,21,Pune,West,Store A,Electronics,Smartwatch,3,28595.27,0.15,72917.94,55937.93,16980.0,Net Banking,3.5,4.0
ORD101574,2025-07-28,CUST1313,Male,48,Visakhapatnam,South,Store C,Beauty,Shampoo,4,1462.39,0.039,5621.43,3672.33,1949.1,Net Banking,4.8,7.0
ORD101575,2025-07-28,CUST1076,Male,61,Mumbai,West,Online,Beauty,Perfume,6,934.47,0.134,4855.51,3025.12,1830.39,Credit Card,3.4,6.0
ORD101576,2025-07-29,CUST1262,Male,31,Pune,West,Store A,Home & Kitchen,Lamp,4,4122.38,0.058,15533.13,10629.44,4903.68,Debit Card,3.6,2.0
ORD101577,2025-07-29,CUST1231,Female,21,Bengaluru,South,Store A,Clothing,Jeans,6,2363.2,0.186,11541.87,7004.39,4537.48,Net Banking,3.3,4.0
ORD101578,2025-07-29,CUST1380,Female,31,Hyderabad,South,Store D,Grocery,Coffee,4,485.21,0.132,1684.65,1465.2,219.45,Cash,3.3,1.0
ORD101579,2025-07-30,CUST1309,Male,35,Visakhapatnam,South,Store B,Home & Kitchen,Cookware Set,7,5501.92,0.103,34546.56,23228.34,11318.22,Credit Card,4.9,2.0
ORD101580,2025-07-30,CUST1388,Female,41,Vijayawada,South,Store A,Beauty,Perfume,1,1215.42,0.067,1133.99,712.02,421.97,UPI,4.3,6.0
ORD101581,2025-07-30,CUST1325,Female,28,Chennai,South,Store A,Grocery,Juice,4,671.12,0.25,2013.36,1756.41,256.95,Debit Card,4.1,4.0
ORD101582,2025-07-31,CUST1456,Female,52,Mumbai,West,Online,Beauty,Perfume,7,1302.55,0.018,8953.73,5669.85,3283.88,Cash,3.6,6.0
ORD101583,2025-07-31,CUST1512,Female,23,Mumbai,West,Online,Grocery,Rice,1,587.83,0.011,581.36,497.13,84.23,Net Banking,4.5,2.0
ORD101584,2025-08-01,CUST1343,Male,18,Pune,West,Store B,Clothing,Shoes,2,964.33,0.054,1824.51,1086.0,738.52,Credit Card,3.5,1.0
ORD101585,2025-08-01,CUST1516,Female,47,Hyderabad,South,Store D,Home & Kitchen,Bedsheet,1,3871.05,0.243,2930.38,2026.61,903.77,Credit Card,4.4,2.0
ORD101586,2025-08-01,CUST1442,Male,18,Vijayawada,South,Store C,Grocery,Coffee,4,389.75,0.245,1177.04,1027.22,149.83,Net Banking,3.5,4.0
ORD101587,2025-08-02,CUST1549,Male,33,Bengaluru,South,Store D,Electronics,Tablet,5,19075.21,0.164,79734.38,60604.08,19130.3,Cash,3.6,1.0
ORD101588,2025-08-02,CUST1583,Female,69,Vijayawada,South,Store D,Electronics,Tablet,5,37208.72,0.22,145114.01,107254.15,37859.85,Credit Card,4.4,1.0
ORD101589,2025-08-02,CUST1262,Male,35,Hyderabad,South,Store D,Grocery,Cooking Oil,2,467.93,0.053,886.26,778.77,107.48,Debit Card,4.5,1.0
ORD101590,2025-08-03,CUST1463,Female,23,Bengaluru,South,Store B,Grocery,Coffee,4,349.5,0.243,1058.29,899.21,159.07,Cash,4.3,3.0
ORD101591,2025-08-03,CUST1227,Female,34,Vijayawada,South,Store A,Grocery,Rice,1,446.13,0.036,430.07,366.84,63.23,Net Banking,3.4,4.0
ORD101592,2025-08-04,CUST1523,Male,34,Bengaluru,South,Store C,Electronics,Headphones,5,15896.85,0.025,77497.14,61348.97,16148.18,Cash,3.8,3.0
ORD101593,2025-08-04,CUST1189,Female,37,Pune,West,Online,Electronics,Smartphone,6,35037.19,0.028,204336.89,153329.14,51007.75,Cash,4.1,6.0
ORD101594,2025-08-04,CUST1209,Male,42,Pune,West,Store D,Grocery,Snacks,3,395.65,0.143,1017.22,886.49,130.72,UPI,3.5,1.0
ORD101595,2025-08-05,CUST1013,Male,24,Hyderabad,South,Online,Beauty,Face Wash,4,1385.25,0.195,4460.5,2883.61,1576.9,Net Banking,4.8,3.0
ORD101596,2025-08-05,CUST1162,Female,54,Hyderabad,South,Online,Beauty,Face Wash,7,1674.64,0.092,10644.01,6860.01,3784.0,Debit Card,2.7,2.0
ORD101597,2025-08-05,CUST1572,Female,38,Bengaluru,South,Store A,Clothing,Shoes,7,1549.92,0.244,8202.18,5111.16,3091.01,Net Banking,3.6,3.0
ORD101598,2025-08-06,CUST1493,Female,43,Guntur,South,Store D,Home & Kitchen,Mixer,6,4032.02,0.109,21555.18,14756.83,6798.35,UPI,3.7,5.0
ORD101599,2025-08-06,CUST1435,Male,28,Visakhapatnam,South,Store D,Beauty,Perfume,6,839.47,0.038,4845.42,3116.25,1729.17,Net Banking,2.4,6.0
ORD101600,2025-08-06,CUST1005,Female,49,Mumbai,West,Online,Electronics,Smartwatch,4,42120.39,0.116,148937.7,113086.87,35850.83,Net Banking,3.2,1.0
ORD101601,2025-08-07,CUST1202,Male,32,Vijayawada,South,Online,Beauty,Moisturizer,3,1527.73,0.17,3804.05,2500.82,1303.23,Debit Card,4.3,1.0
ORD101602,2025-08-07,CUST1416,Male,38,Vijayawada,South,Store D,Clothing,Shoes,5,1703.7,0.208,6746.65,4084.09,2662.56,UPI,4.0,7.0
ORD101603,2025-08-08,CUST1012,Female,25,Guntur,South,Store B,Clothing,Jacket,3,1413.58,0.115,3753.05,2369.68,1383.38,Net Banking,4.9,6.0
ORD101604,2025-08-08,CUST1397,Female,24,Guntur,South,Online,Home & Kitchen,Bedsheet,2,3386.0,0.148,5769.74,3981.5,1788.24,Net Banking,4.8,6.0
ORD101605,2025-08-08,CUST1341,Female,43,Guntur,South,Store A,Beauty,Face Wash,1,1081.01,0.067,1008.58,653.61,354.98,Credit Card,4.2,4.0
ORD101606,2025-08-09,CUST1373,Male,30,Chennai,South,Online,Electronics,Headphones,1,38670.61,0.161,32444.64,25153.69,7290.95,Net Banking,4.2,2.0
